,Index,Latitude,Longitude,2018
634,634,23.29797,74.03869,20.83022594416667
635,635,23.29797,74.11832,4.028197579916666
636,636,23.21737,68.70381,19.25101221805556
637,637,23.21737,68.78344,78.15762466666668
638,638,23.21737,68.86306,9.10814019052778
639,639,23.21737,68.94269,34.02940522222222
640,640,23.21737,69.02231,33.72176297555556
641,641,23.21737,69.10194,18.238788790694446
642,642,23.21737,69.18156,23.228711829750004
643,643,23.21737,69.26119,8.515844053416666
644,644,23.21737,69.34081,28.70202686972223
645,645,23.21737,69.42044,33.27064190972222
646,646,23.21737,69.50006,7.530292299416667
647,647,23.21737,69.57969,59.69215318916668
648,648,23.21737,69.65931,16.11072018455556
649,649,23.21737,69.73894,25.162304666222227
650,650,23.21737,69.81856,27.570363282500004
651,651,23.21737,69.89819,64.94864092861113
652,652,23.21737,69.97781,83.48126040444446
653,653,23.21737,70.05744,79.13856220277778
654,654,23.21737,70.13706,17.771699561944448
655,655,23.21737,70.21669,21.693619145777777
656,656,23.21737,70.29631,20.326739312222223
657,657,23.21737,70.37594,0.2912024411666667
658,658,23.21737,70.45556,55.994620536388894
659,659,23.21737,70.53519,126.83992215500002
660,660,23.21737,70.61481,21.015636073333336
661,661,23.21737,70.69444,1.1870355374166668
662,662,23.21737,70.77406,1.503589269222222
663,663,23.21737,70.93331,1.0591003480833334
664,664,23.21737,71.01294,12.426289772444449
665,665,23.21737,71.09256,18.485852530833338
666,666,23.21737,71.17219,17.76516607138889
667,667,23.21737,71.25181,2.9579983917500003
668,668,23.21737,71.33144,8.861543761777778
669,669,23.21737,71.41106,0.4624129115555556
670,670,23.21737,71.64994,13.264496896944449
671,671,23.21737,71.72956,131.69689581805557
672,672,23.21737,71.80919,295.5273424666668
673,673,23.21737,71.88882,357.22547361388894
674,674,23.21737,71.96844,270.2464938555556
675,675,23.21737,72.04807,269.6053089333334
676,676,23.21737,72.12769,181.513872775
677,677,23.21737,72.20732,153.96727499722223
678,678,23.21737,72.28694,159.0491623138889
679,679,23.21737,72.36657,173.26743485833336
680,680,23.21737,72.44619,121.16470230833336
681,681,23.21737,72.52582,142.00189931000003
682,682,23.21737,72.60544,116.27093781111112
683,683,23.21737,72.68507,91.10733412444446
684,684,23.21737,72.76469,174.7836880111111
685,685,23.21737,72.84432,169.08872178333337
686,686,23.21737,72.92394,189.12599096944447
687,687,23.21737,73.00357,153.9901519527778
688,688,23.21737,73.08319,188.16388828611116
689,689,23.21737,73.16282,156.49917052499998
690,690,23.21737,73.24244,212.45069716944445
691,691,23.21737,73.32207,222.84836113611112
692,692,23.21737,73.40169,72.22481113027779
693,693,23.21737,73.48132,61.29167726388889
694,694,23.21737,73.56094,47.49578984305556
695,695,23.21737,73.64057,90.09127744944443
696,696,23.21737,73.72019,89.88504450972222
697,697,23.21737,73.79982,101.8034631952778
698,698,23.21737,73.87944,42.67842552472223
699,699,23.21737,73.95907,61.972147517777785
700,700,23.21737,74.03869,41.40096934611112
701,701,23.21737,74.11832,9.56793563952778
702,702,23.21737,74.19794,0.8135662792500001
703,703,23.21737,74.27757,0.6983308219444445
704,704,23.13677,68.70381,1.2743027807222225
705,705,23.13677,68.78344,42.76455911222223
706,706,23.13677,68.86306,58.2873671838889
707,707,23.13677,68.94269,37.93787654333334
708,708,23.13677,69.02231,40.75274435666667
709,709,23.13677,69.10194,28.686135983333333
710,710,23.13677,69.18156,14.471856077666668
711,711,23.13677,69.26119,28.14155289805556
712,712,23.13677,69.34081,67.50239986583334
713,713,23.13677,69.42044,13.869425998111112
714,714,23.13677,69.50006,1.1130820827222223
715,715,23.13677,69.57969,17.381501688222226
716,716,23.13677,69.65931,14.798475133361112
717,717,23.13677,69.73894,11.896960550222223
718,718,23.13677,69.81856,5.224310212555555
719,719,23.13677,69.89819,19.883005776111112
720,720,23.13677,69.97781,60.28965791472223
721,721,23.13677,70.05744,17.67830578527778
722,722,23.13677,70.13706,5.610057175972223
723,723,23.13677,70.21669,0.0128427755
724,724,23.13677,70.45556,0.1198041552777777
725,725,23.13677,70.53519,1.2310932902222222
726,726,23.13677,70.61481,3.5563383499166674
727,727,23.13677,70.69444,84.63432937361112
728,728,23.13677,70.77406,122.54761249111112
729,729,23.13677,70.85369,71.37714460277778
730,730,23.13677,70.93331,155.8804472138889
731,731,23.13677,71.01294,163.16182329166668
732,732,23.13677,71.09256,235.480831125
733,733,23.13677,71.17219,278.7337655055556
734,734,23.13677,71.25181,199.6966709638889
735,735,23.13677,71.33144,257.4410396305556
736,736,23.13677,71.41106,112.05980872138888
737,737,23.13677,71.49069,163.81208652305554
738,738,23.13677,71.57031,106.795796185
739,739,23.13677,71.64994,33.999654875555564
740,740,23.13677,71.72956,25.47212979638889
741,741,23.13677,71.80919,164.37134828472225
742,742,23.13677,71.88882,278.02535415555553
743,743,23.13677,71.96844,236.0559052444445
744,744,23.13677,72.04807,233.5269563583333
745,745,23.13677,72.12769,186.89087463888893
746,746,23.13677,72.20732,124.79510432777778
747,747,23.13677,72.28694,167.45399051666666
748,748,23.13677,72.36657,162.38488301666666
749,749,23.13677,72.44619,132.1717701
750,750,23.13677,72.52582,60.70252280805556
751,751,23.13677,72.60544,54.00902260611112
752,752,23.13677,72.68507,97.4343744902778
753,753,23.13677,72.76469,147.5425995805556
754,754,23.13677,72.84432,188.1519126777778
755,755,23.13677,72.92394,171.0659692555556
756,756,23.13677,73.00357,101.21503279
757,757,23.13677,73.08319,155.72812843805556
758,758,23.13677,73.16282,137.07982040833335
759,759,23.13677,73.24244,149.55006558888888
760,760,23.13677,73.32207,142.75018181666667
761,761,23.13677,73.40169,64.79698456555556
762,762,23.13677,73.48132,69.4226751325
763,763,23.13677,73.56094,80.23701202388888
764,764,23.13677,73.64057,87.06449402916667
765,765,23.13677,73.72019,67.65978008083334
766,766,23.13677,73.79982,54.76306544416667
767,767,23.13677,73.87944,49.12760882861112
768,768,23.13677,73.95907,70.06998262416668
769,769,23.13677,74.03869,42.44267887694445
770,770,23.13677,74.11832,12.467008723083334
771,771,23.13677,74.19794,22.16352531444445
772,772,23.13677,74.27757,10.856004502583335
773,773,23.13677,74.35719,0.0056479676111111
774,774,23.05617,68.78344,3.3155300816111115
775,775,23.05617,68.86306,64.36648930222223
776,776,23.05617,68.94269,51.596619922777776
777,777,23.05617,69.02231,17.295065377138894
778,778,23.05617,69.10194,32.721209738000006
779,779,23.05617,69.18156,8.740018725944445
780,780,23.05617,69.26119,16.521452717861116
781,781,23.05617,69.34081,34.12554491833333
782,782,23.05617,69.42044,12.8483943015
783,783,23.05617,69.50006,3.3889524472500003
784,784,23.05617,69.57969,13.474290264000002
785,785,23.05617,69.65931,10.02743375588889
786,786,23.05617,69.73894,11.528540227555556
787,787,23.05617,69.81856,7.626835306027778
788,788,23.05617,69.89819,24.64427362555556
789,789,23.05617,69.97781,21.358405933277783
790,790,23.05617,70.05744,4.134875860638889
791,791,23.05617,70.53519,0.7510743463888889
792,792,23.05617,70.61481,187.7289945805556
793,793,23.05617,70.69444,690.5564329583334
794,794,23.05617,70.77406,476.9368794500001
795,795,23.05617,70.85369,345.84115216944446
796,796,23.05617,70.93331,597.702772338889
797,797,23.05617,71.01294,460.91075985277786
798,798,23.05617,71.09256,402.02311963333335
799,799,23.05617,71.17219,430.3243705083334
800,800,23.05617,71.25181,380.3666835333333
801,801,23.05617,71.33144,249.38989132222224
802,802,23.05617,71.41106,149.40935325777778
803,803,23.05617,71.49069,330.1151089027778
804,804,23.05617,71.57031,282.7463052555556
805,805,23.05617,71.64994,114.8020636113889
806,806,23.05617,71.72956,66.44107680944444
807,807,23.05617,71.80919,130.4676761630556
808,808,23.05617,71.88882,94.2145357088889
809,809,23.05617,71.96844,189.78102895
810,810,23.05617,72.04807,275.89851168333337
811,811,23.05617,72.12769,244.9954749194445
812,812,23.05617,72.20732,238.26747341944449
813,813,23.05617,72.28694,178.07563314722222
814,814,23.05617,72.36657,171.05937366111115
815,815,23.05617,72.44619,104.45325107694448
816,816,23.05617,72.52582,15.750261200555556
817,817,23.05617,72.60544,1.458690328777778
818,818,23.05617,72.68507,93.7786986013889
819,819,23.05617,72.76469,166.8685349361111
820,820,23.05617,72.84432,130.27615695222224
821,821,23.05617,72.92394,114.51726765611112
822,822,23.05617,73.00357,146.35609054722224
823,823,23.05617,73.08319,161.19931899638894
824,824,23.05617,73.16282,209.02893319722224
825,825,23.05617,73.24244,154.9452910916667
826,826,23.05617,73.32207,76.93131065583334
827,827,23.05617,73.40169,76.4536967813889
828,828,23.05617,73.48132,93.74584643222222
829,829,23.05617,73.56094,91.24101723194444
830,830,23.05617,73.64057,60.17362467416668
831,831,23.05617,73.72019,18.64461480166667
832,832,23.05617,73.79982,27.24748521111111
833,833,23.05617,73.87944,74.5612857513889
834,834,23.05617,73.95907,23.84955692138889
835,835,23.05617,74.03869,11.834069172361112
836,836,23.05617,74.11832,6.88760936263889
837,837,23.05617,74.19794,14.335464531333336
838,838,23.05617,74.27757,6.776830037333333
839,839,23.05617,74.35719,0.0197368536666666
840,840,22.97557,68.86306,2.088093751138889
841,841,22.97557,68.94269,39.32292212361112
842,842,22.97557,69.02231,14.332965148861112
843,843,22.97557,69.10194,18.09285916383333
844,844,22.97557,69.18156,58.03928115500001
845,845,22.97557,69.26119,35.886827627777784
846,846,22.97557,69.34081,58.74572006611111
847,847,22.97557,69.42044,23.10296265305556
848,848,22.97557,69.50006,18.361961231444447
849,849,22.97557,69.57969,6.05733051563889
850,850,22.97557,69.65931,2.241705440888889
851,851,22.97557,69.73894,13.473188188277778
852,852,22.97557,69.81856,1.4010726660833333
853,853,22.97557,69.89819,1.7166917422500003
854,854,22.97557,69.97781,47.1784957775
855,855,22.97557,70.05744,3.2981370722500003
856,856,22.97557,70.53519,11.248942138888893
857,857,22.97557,70.61481,426.8277316694445
858,858,22.97557,70.69444,782.8435126166668
859,859,22.97557,70.77406,572.5883204333335
860,860,22.97557,70.85369,496.9632347916667
861,861,22.97557,70.93331,543.5036383694446
862,862,22.97557,71.01294,625.4575102083332
863,863,22.97557,71.09256,430.9466934111112
864,864,22.97557,71.17219,412.8485802527778
865,865,22.97557,71.25181,222.67793526944448
866,866,22.97557,71.33144,373.2458377583334
867,867,22.97557,71.41106,213.88017971666667
868,868,22.97557,71.49069,187.9049299094445
869,869,22.97557,71.57031,282.82960084722225
870,870,22.97557,71.64994,166.0641123402778
871,871,22.97557,71.72956,250.3103883472222
872,872,22.97557,71.80919,114.23160955083335
873,873,22.97557,71.88882,45.42644633166668
874,874,22.97557,71.96844,165.60448391583336
875,875,22.97557,72.04807,236.6380089666667
876,876,22.97557,72.12769,278.8815345861112
877,877,22.97557,72.20732,262.05852889722223
878,878,22.97557,72.28694,186.98353491111115
879,879,22.97557,72.36657,230.9601024861111
880,880,22.97557,72.44619,133.2364188388889
881,881,22.97557,72.52582,44.84414492750001
882,882,22.97557,72.60544,39.85764800027778
883,883,22.97557,72.68507,159.57814574444447
884,884,22.97557,72.76469,213.73059168611115
885,885,22.97557,72.84432,178.0266728
886,886,22.97557,72.92394,176.28243635833334
887,887,22.97557,73.00357,140.6517609638889
888,888,22.97557,73.08319,159.1387708305556
889,889,22.97557,73.16282,208.81334686666668
890,890,22.97557,73.24244,193.90361065
891,891,22.97557,73.32207,115.20372201583334
892,892,22.97557,73.40169,114.74905902972225
893,893,22.97557,73.48132,97.48812930472222
894,894,22.97557,73.56094,89.13856378694445
895,895,22.97557,73.64057,85.28484672333333
896,896,22.97557,73.72019,89.93602539916668
897,897,22.97557,73.79982,74.33729945222223
898,898,22.97557,73.87944,67.19537915250001
899,899,22.97557,73.95907,8.212411562472223
900,900,22.97557,74.03869,0.5646522782500001
901,901,22.97557,74.11832,3.644988444222223
902,902,22.97557,74.19794,4.470897297083334
903,903,22.97557,74.27757,1.0149072630833331
904,904,22.89497,69.02231,0.0152442335
905,905,22.89497,69.10194,11.343184292722222
906,906,22.89497,69.18156,67.16355079527779
907,907,22.89497,69.26119,125.06248325555556
908,908,22.89497,69.34081,182.00177086944444
909,909,22.89497,69.42044,180.9888992277778
910,910,22.89497,69.50006,83.66927009361112
911,911,22.89497,69.57969,47.75349532333333
912,912,22.89497,69.65931,35.1713198013889
913,913,22.89497,69.73894,35.45727963111111
914,914,22.89497,69.81856,0.7011992679166668
915,915,22.89497,69.89819,0.1303417876388889
916,916,22.89497,69.97781,4.379822052305556
917,917,22.89497,70.05744,0.6640981880000001
918,918,22.89497,70.45556,9.690541687805554
919,919,22.89497,70.53519,139.98268041722224
920,920,22.89497,70.61481,549.7469940416667
921,921,22.89497,70.69444,772.2972200305556
922,922,22.89497,70.77406,703.7856885916667
923,923,22.89497,70.85369,494.83020529444445
924,924,22.89497,70.93331,440.4522154055556
925,925,22.89497,71.01294,166.12562730833338
926,926,22.89497,71.09256,197.22583835000003
927,927,22.89497,71.17219,194.35923471111116
928,928,22.89497,71.25181,193.69596820555563
929,929,22.89497,71.33144,508.04321668888895
930,930,22.89497,71.41106,387.5884937722223
931,931,22.89497,71.49069,260.34294445833336
932,932,22.89497,71.57031,339.1631779166667
933,933,22.89497,71.64994,127.5245829552778
934,934,22.89497,71.72956,317.3043378111111
935,935,22.89497,71.80919,159.17934651500002
936,936,22.89497,71.88882,153.36442904972225
937,937,22.89497,71.96844,84.3045994425
938,938,22.89497,72.04807,148.90643605833336
939,939,22.89497,72.12769,273.6945139527778
940,940,22.89497,72.20732,244.0646213805556
941,941,22.89497,72.28694,242.35221736666668
942,942,22.89497,72.36657,259.3554819083334
943,943,22.89497,72.44619,154.88517253333336
944,944,22.89497,72.52582,152.33383051944446
945,945,22.89497,72.60544,181.08657836666669
946,946,22.89497,72.68507,187.13901521111111
947,947,22.89497,72.76469,177.6395056166667
948,948,22.89497,72.84432,161.70231268611113
949,949,22.89497,72.92394,238.03631422222225
950,950,22.89497,73.00357,155.38805706666668
951,951,22.89497,73.08319,180.86928134166672
952,952,22.89497,73.16282,179.73095405833337
953,953,22.89497,73.24244,178.43779795277777
954,954,22.89497,73.32207,159.42089695555558
955,955,22.89497,73.40169,102.0365270025
956,956,22.89497,73.48132,80.14572449833334
957,957,22.89497,73.56094,58.08729510861111
958,958,22.89497,73.64057,78.2904231763889
959,959,22.89497,73.72019,71.19890329638889
960,960,22.89497,73.79982,79.20474687611113
961,961,22.89497,73.87944,34.94576946972223
962,962,22.89497,73.95907,22.702104994722223
963,963,22.89497,74.03869,10.823275643944443
964,964,22.89497,74.11832,4.669603308111111
965,965,22.89497,74.19794,1.5295738312500002
966,966,22.89497,74.27757,8.424704366416668
967,967,22.89497,74.35719,6.117508848583333
968,968,22.89497,74.43682,6.520582728833333
969,969,22.81437,69.10194,0.0328885546666666
970,970,22.81437,69.18156,5.681431604805556
971,971,22.81437,69.26119,18.92107568805556
972,972,22.81437,69.34081,26.97570387416667
973,973,22.81437,69.42044,71.8342280938889
974,974,22.81437,69.50006,32.414650281666674
975,975,22.81437,69.57969,16.10315534916667
976,976,22.81437,69.65931,21.851838986666667
977,977,22.81437,69.73894,7.069541182805556
978,978,22.81437,69.81856,0.0167978619722222
979,979,22.81437,70.37594,3.501823523166667
980,980,22.81437,70.45556,155.98255216444446
981,981,22.81437,70.53519,412.8720143616667
982,982,22.81437,70.61481,368.2058287583334
983,983,22.81437,70.69444,582.8428166833334
984,984,22.81437,70.77406,389.2577311222223
985,985,22.81437,70.85369,99.89876048111113
986,986,22.81437,70.93331,80.8165409311111
987,987,22.81437,71.01294,213.5525178055556
988,988,22.81437,71.09256,222.81821951111112
989,989,22.81437,71.17219,110.49596022944444
990,990,22.81437,71.25181,207.25445089722223
991,991,22.81437,71.33144,310.22078282222225
992,992,22.81437,71.41106,189.1646323725
993,993,22.81437,71.49069,169.2212238452778
994,994,22.81437,71.57031,172.36132452666666
995,995,22.81437,71.64994,197.9444211233333
996,996,22.81437,71.72956,266.6246183388889
997,997,22.81437,71.80919,121.1200131236111
998,998,22.81437,71.88882,320.9545059000001
999,999,22.81437,71.96844,212.60815663472223
1000,1000,22.81437,72.04807,42.28263463055556
1001,1001,22.81437,72.12769,242.79676013611112
1002,1002,22.81437,72.20732,298.4668049277778
1003,1003,22.81437,72.28694,263.30188794444445
1004,1004,22.81437,72.36657,200.38473382222224
1005,1005,22.81437,72.44619,205.628349725
1006,1006,22.81437,72.52582,153.08342636944448
1007,1007,22.81437,72.60544,151.3453867
1008,1008,22.81437,72.68507,145.4728249638889
1009,1009,22.81437,72.76469,166.74385409722225
1010,1010,22.81437,72.84432,213.45184282777785
1011,1011,22.81437,72.92394,207.8364028833333
1012,1012,22.81437,73.00357,164.56220733611116
1013,1013,22.81437,73.08319,204.11146331944445
1014,1014,22.81437,73.16282,184.6701100888889
1015,1015,22.81437,73.24244,181.76278094722224
1016,1016,22.81437,73.32207,176.32531569444447
1017,1017,22.81437,73.40169,78.31588776916668
1018,1018,22.81437,73.48132,97.56259323972225
1019,1019,22.81437,73.56094,50.491847357500006
1020,1020,22.81437,73.64057,104.31227303722224
1021,1021,22.81437,73.72019,73.64905103000001
1022,1022,22.81437,73.79982,71.75437026638889
1023,1023,22.81437,73.87944,34.20121775666667
1024,1024,22.81437,73.95907,30.282682102222225
1025,1025,22.81437,74.03869,20.35706268500001
1026,1026,22.81437,74.11832,9.90111274052778
1027,1027,22.81437,74.19794,5.908622000000001
1028,1028,22.81437,74.27757,13.396215889166667
1029,1029,22.81437,74.35719,14.355750507500002
1030,1030,22.81437,74.43682,7.719244771472224
1031,1031,22.73377,69.57969,0.0069665440277777
1032,1032,22.73377,69.65931,0.0702862168055555
1033,1033,22.73377,70.29631,24.87344886141667
1034,1034,22.73377,70.37594,44.967841626583336
1035,1035,22.73377,70.45556,265.9156657366667
1036,1036,22.73377,70.53519,374.5789005533334
1037,1037,22.73377,70.61481,295.06786176111115
1038,1038,22.73377,70.69444,373.1950102861112
1039,1039,22.73377,70.77406,464.7834684444445
1040,1040,22.73377,70.85369,278.2492311222222
1041,1041,22.73377,70.93331,75.42775768805558
1042,1042,22.73377,71.01294,174.14972157222226
1043,1043,22.73377,71.09256,110.34111320111111
1044,1044,22.73377,71.17219,106.11382866805556
1045,1045,22.73377,71.25181,134.57284366000002
1046,1046,22.73377,71.33144,151.00575150305556
1047,1047,22.73377,71.41106,156.74920821833334
1048,1048,22.73377,71.49069,139.27968153444448
1049,1049,22.73377,71.57031,224.8875912527778
1050,1050,22.73377,71.64994,158.2303646941667
1051,1051,22.73377,71.72956,338.0347535805556
1052,1052,22.73377,71.80919,149.23871378361113
1053,1053,22.73377,71.88882,282.1535731444445
1054,1054,22.73377,71.96844,186.12525684333332
1055,1055,22.73377,72.04807,19.822147952222224
1056,1056,22.73377,72.12769,111.4538932263889
1057,1057,22.73377,72.20732,152.64021218333335
1058,1058,22.73377,72.28694,123.2280627388889
1059,1059,22.73377,72.36657,222.59922875
1060,1060,22.73377,72.44619,205.77441109444447
1061,1061,22.73377,72.52582,147.1955926694445
1062,1062,22.73377,72.60544,152.93043200000002
1063,1063,22.73377,72.68507,173.2078990861111
1064,1064,22.73377,72.76469,175.23295444444446
1065,1065,22.73377,72.84432,154.804548275
1066,1066,22.73377,72.92394,176.00460602777778
1067,1067,22.73377,73.00357,188.6605860444444
1068,1068,22.73377,73.08319,187.27481036666669
1069,1069,22.73377,73.16282,158.29398896666666
1070,1070,22.73377,73.24244,180.55742942500004
1071,1071,22.73377,73.32207,346.84704504166666
1072,1072,22.73377,73.40169,160.3488184611111
1073,1073,22.73377,73.48132,128.45610471
1074,1074,22.73377,73.56094,79.89444934194445
1075,1075,22.73377,73.64057,50.49925867861111
1076,1076,22.73377,73.72019,55.12232134111112
1077,1077,22.73377,73.79982,86.56115934555555
1078,1078,22.73377,73.87944,26.63377555194445
1079,1079,22.73377,73.95907,15.900285667500002
1080,1080,22.73377,74.03869,17.31648452888889
1081,1081,22.73377,74.11832,15.51161842888889
1082,1082,22.73377,74.19794,18.88361941333334
1083,1083,22.73377,74.27757,10.405821073000002
1084,1084,22.73377,74.35719,5.934884971944445
1085,1085,22.73377,74.43682,1.3718436145833337
1086,1086,22.65317,70.21669,17.862354941305558
1087,1087,22.65317,70.29631,176.61144796694447
1088,1088,22.65317,70.37594,258.24998676222225
1089,1089,22.65317,70.45556,230.4169080575
1090,1090,22.65317,70.53519,458.2578905061112
1091,1091,22.65317,70.61481,310.17014819444444
1092,1092,22.65317,70.69444,425.16202291666673
1093,1093,22.65317,70.77406,472.6054611333334
1094,1094,22.65317,70.85369,459.9793599222223
1095,1095,22.65317,70.93331,173.161502625
1096,1096,22.65317,71.01294,212.73765435833332
1097,1097,22.65317,71.09256,175.65109529722224
1098,1098,22.65317,71.17219,220.60288662500005
1099,1099,22.65317,71.25181,181.1255258016667
1100,1100,22.65317,71.33144,320.1036355861111
1101,1101,22.65317,71.41106,179.65116371444444
1102,1102,22.65317,71.49069,142.46334268611113
1103,1103,22.65317,71.57031,297.3129225888889
1104,1104,22.65317,71.64994,255.45053460277785
1105,1105,22.65317,71.72956,71.5744350225
1106,1106,22.65317,71.80919,139.956110945
1107,1107,22.65317,71.88882,211.2962455791667
1108,1108,22.65317,71.96844,352.2389166055556
1109,1109,22.65317,72.04807,54.91604868722223
1110,1110,22.65317,72.12769,68.76732402611111
1111,1111,22.65317,72.20732,135.10466743611113
1112,1112,22.65317,72.28694,182.7718806861112
1113,1113,22.65317,72.36657,243.50653373611112
1114,1114,22.65317,72.44619,277.87027529166664
1115,1115,22.65317,72.52582,175.10187277777777
1116,1116,22.65317,72.60544,173.1252733888889
1117,1117,22.65317,72.68507,220.89168716944448
1118,1118,22.65317,72.76469,218.6136283916667
1119,1119,22.65317,72.84432,156.95501094444447
1120,1120,22.65317,72.92394,194.1020609666667
1121,1121,22.65317,73.00357,281.05008697777777
1122,1122,22.65317,73.08319,405.1545299861112
1123,1123,22.65317,73.16282,230.89676410833331
1124,1124,22.65317,73.24244,160.37399188333336
1125,1125,22.65317,73.32207,228.2919879444445
1126,1126,22.65317,73.40169,139.45826912222222
1127,1127,22.65317,73.48132,135.31214903388891
1128,1128,22.65317,73.56094,107.05322793916667
1129,1129,22.65317,73.64057,72.21789783916668
1130,1130,22.65317,73.72019,66.39714749750001
1131,1131,22.65317,73.79982,96.33936882055556
1132,1132,22.65317,73.87944,29.011768181944447
1133,1133,22.65317,73.95907,22.21612734277778
1134,1134,22.65317,74.03869,26.69988404444445
1135,1135,22.65317,74.11832,15.301467843888888
1136,1136,22.65317,74.19794,8.409701996611112
1137,1137,22.65317,74.27757,7.0418789255
1138,1138,22.65317,74.35719,1.7849935359444444
1139,1139,22.65317,74.43682,0.0203777265555555
1140,1140,22.57257,70.13706,17.61486028855556
1141,1141,22.57257,70.21669,176.08608171666668
1142,1142,22.57257,70.29631,386.78521389583335
1143,1143,22.57257,70.37594,338.04939819583336
1144,1144,22.57257,70.45556,174.5478205166667
1145,1145,22.57257,70.53519,284.3223931975
1146,1146,22.57257,70.61481,472.4727702555556
1147,1147,22.57257,70.69444,651.8281521194446
1148,1148,22.57257,70.77406,455.2340799777778
1149,1149,22.57257,70.85369,359.5341550833334
1150,1150,22.57257,70.93331,173.95314407222224
1151,1151,22.57257,71.01294,225.91100775833337
1152,1152,22.57257,71.09256,160.5050080527778
1153,1153,22.57257,71.17219,145.25018691694447
1154,1154,22.57257,71.25181,144.490193485
1155,1155,22.57257,71.33144,201.18884444944445
1156,1156,22.57257,71.41106,176.45440525250004
1157,1157,22.57257,71.49069,155.77212863361112
1158,1158,22.57257,71.57031,213.68464302222225
1159,1159,22.57257,71.64994,262.28232830277784
1160,1160,22.57257,71.72956,189.6325537330556
1161,1161,22.57257,71.80919,249.6695891361112
1162,1162,22.57257,71.88882,135.0820886802778
1163,1163,22.57257,71.96844,197.36807591
1164,1164,22.57257,72.04807,62.57412545000001
1165,1165,22.57257,72.12769,99.50169435777778
1166,1166,22.57257,72.20732,150.0589425722222
1167,1167,22.57257,72.28694,171.36606385833335
1168,1168,22.57257,72.36657,224.2481062166667
1169,1169,22.57257,72.44619,239.39191056111116
1170,1170,22.57257,72.52582,239.62241955277776
1171,1171,22.57257,72.60544,172.5303128527778
1172,1172,22.57257,72.68507,285.3046188416667
1173,1173,22.57257,72.76469,319.105550975
1174,1174,22.57257,72.84432,230.0118090388889
1175,1175,22.57257,72.92394,135.48171763055558
1176,1176,22.57257,73.00357,315.9338217805556
1177,1177,22.57257,73.08319,307.70948453055564
1178,1178,22.57257,73.16282,231.88352076388887
1179,1179,22.57257,73.24244,413.4315253305556
1180,1180,22.57257,73.32207,309.3370280777778
1181,1181,22.57257,73.40169,144.48985946555558
1182,1182,22.57257,73.48132,85.5681272111111
1183,1183,22.57257,73.56094,125.6019085977778
1184,1184,22.57257,73.64057,110.77706971555556
1185,1185,22.57257,73.72019,109.45216474583334
1186,1186,22.57257,73.79982,145.5152252861111
1187,1187,22.57257,73.87944,27.259232998611115
1188,1188,22.57257,73.95907,20.1788006075
1189,1189,22.57257,74.03869,21.896826001111112
1190,1190,22.57257,74.11832,4.739319496777778
1191,1191,22.57257,74.19794,2.981622457583334
1192,1192,22.57257,74.27757,0.2686241531388889
1193,1193,22.49197,69.89819,0.5656185690277777
1194,1194,22.49197,69.97781,8.207859092944446
1195,1195,22.49197,70.05744,23.89915939083334
1196,1196,22.49197,70.13706,196.8853786263889
1197,1197,22.49197,70.21669,301.0720620475
1198,1198,22.49197,70.29631,285.2066882600001
1199,1199,22.49197,70.37594,257.3770189375
1200,1200,22.49197,70.45556,220.82501433250005
1201,1201,22.49197,70.53519,265.36109523000005
1202,1202,22.49197,70.61481,399.1568374777778
1203,1203,22.49197,70.69444,446.6451877888889
1204,1204,22.49197,70.77406,426.2572297111111
1205,1205,22.49197,70.85369,304.0171377305556
1206,1206,22.49197,70.93331,198.9384392638889
1207,1207,22.49197,71.01294,57.03400918916667
1208,1208,22.49197,71.09256,42.63054974916667
1209,1209,22.49197,71.17219,94.06384563694446
1210,1210,22.49197,71.25181,184.29570260361112
1211,1211,22.49197,71.33144,160.5049572005556
1212,1212,22.49197,71.41106,259.40115992222223
1213,1213,22.49197,71.49069,192.6742509377778
1214,1214,22.49197,71.57031,356.7489471611112
1215,1215,22.49197,71.64994,358.4983482361112
1216,1216,22.49197,71.72956,333.82258141388894
1217,1217,22.49197,71.80919,291.2120068916667
1218,1218,22.49197,71.88882,52.47288041666666
1219,1219,22.49197,71.96844,74.02884653083335
1220,1220,22.49197,72.04807,15.794003248055557
1221,1221,22.49197,72.12769,28.5930949325
1222,1222,22.49197,72.20732,120.0974873527778
1223,1223,22.49197,72.28694,189.04062865833333
1224,1224,22.49197,72.36657,234.31392629444449
1225,1225,22.49197,72.44619,261.8177820916667
1226,1226,22.49197,72.52582,189.9671456916667
1227,1227,22.49197,72.60544,215.9975564777778
1228,1228,22.49197,72.68507,272.9362801416667
1229,1229,22.49197,72.76469,291.5440665361112
1230,1230,22.49197,72.84432,291.3210067638889
1231,1231,22.49197,72.92394,285.26040817777783
1232,1232,22.49197,73.00357,402.57322438333335
1233,1233,22.49197,73.08319,179.32021500555558
1234,1234,22.49197,73.16282,355.56022644722225
1235,1235,22.49197,73.24244,281.3996573555556
1236,1236,22.49197,73.32207,208.23605261111115
1237,1237,22.49197,73.40169,165.38625589444445
1238,1238,22.49197,73.48132,59.77812979000001
1239,1239,22.49197,73.56094,74.39183351777778
1240,1240,22.49197,73.64057,103.69619718805556
1241,1241,22.49197,73.72019,223.1402117388889
1242,1242,22.49197,73.79982,220.42022704722223
1243,1243,22.49197,73.87944,20.05783857138889
1244,1244,22.49197,73.95907,22.60442174916667
1245,1245,22.49197,74.03869,20.753422367222225
1246,1246,22.49197,74.11832,5.089686499805556
